GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
1772,-2005.7646,-18984.8915,-3486.2879,90.46173888,0.0,-20990.6561,-3395.82616112,-24386.4822611
1773,-1962.6479,-18969.413,-3467.1217,93.06846576,0.0,-20932.0609,-3374.05323424,-24306.1141342
1774,-1971.4511,-19023.9124,-3454.7261,92.68094736,0.0,-20995.3635,-3362.04515264,-24357.4086526
1775,-2004.6085,-19037.8412,-3425.5698,90.79227576,0.0,-21042.4497,-3334.77752424,-24377.2272242
1776,-1977.5813,-19084.8131,-3419.5836,91.83413952,0.0,-21062.3944,-3327.74946048,-24390.1438605
1777,-1975.8268,-18978.88,-3441.2122,92.35895544,0.0,-20954.7068,-3348.85324456,-24303.5600446
1778,-1950.3587,-18945.2015,-3499.6786,91.29202848,0.0,-20895.5602,-3408.38657152,-24303.9467715
1779,-1973.8388,-18987.3199,-3474.5408,90.77640984,0.0,-20961.1587,-3383.76439016,-24344.9230902
1780,-1978.7703,-18970.4693,-3448.8505,89.33030424,0.0,-20949.2396,-3359.52019576,-24308.7597958
1781,-2015.3631,-19035.2984,-3450.8669,89.43433128,0.0,-21050.6615,-3361.43256872,-24412.0940687
1782,-1972.6238,-18968.4789,-3519.9714,91.29127464,0.0,-20941.1027,-3428.68012536,-24369.7828254
1783,-1985.5583,-18977.157,-3484.3334,93.00793536,0.0,-20962.7153,-3391.32546464,-24354.0407646
1784,-1965.893,-19020.0742,-3462.7666,91.55056248,0.0,-20985.9672,-3371.21603752,-24357.1832375
1785,-1967.0761,-19027.4468,-3414.1561,91.00990944,0.0,-20994.5229,-3323.14619056,-24317.6690906
1786,-1943.3364,-19038.084,-3459.4441,93.22673472,0.0,-20981.4204,-3366.21736528,-24347.6377653
1787,-1985.4484,-19010.7456,-3449.9612,93.32301672,0.0,-20996.194,-3356.63818328,-24352.8321833
1788,-1979.7116,-18963.0821,-3480.2699,92.7387288,0.0,-20942.7937,-3387.5311712,-24330.3248712
1789,-1993.6364,-18970.439,-3476.8502,92.35982664,0.0,-20964.0754,-3384.49037336,-24348.5657734
1790,-1967.3491,-19003.7632,-3464.8771,93.91155984,0.0,-20971.1123,-3370.96554016,-24342.0778402
1791,-1980.7724,-19027.2972,-3500.6398,93.37400352,0.0,-21008.0696,-3407.26579648,-24415.3353965
1792,-1965.9847,-18979.8605,-3470.6989,93.98513232,0.0,-20945.8452,-3376.71376768,-24322.5589677
1793,-1990.6655,-18979.2776,-3476.285,93.50617392,0.0,-20969.9431,-3382.77882608,-24352.7219261
1794,-1977.0756,-19032.0122,-3475.4609,92.77439544,0.0,-21009.0878,-3382.68650456,-24391.7743046
1795,-1969.4158,-19036.7326,-3470.8163,94.7423844,0.0,-21006.1484,-3376.0739156,-24382.2223156
1796,-1988.5622,-19070.9144,-3410.5254,91.2550176,0.0,-21059.4766,-3319.2703824,-24378.7469824
1797,-1964.2888,-19044.0025,-3427.2024,92.01496824,0.0,-21008.2913,-3335.18743176,-24343.4787318
1798,-1984.5236,-18980.8984,-3459.4909,93.1223268,0.0,-20965.422,-3366.3685732,-24331.7905732
1799,-1982.4138,-18993.4795,-3469.3122,93.7636164,0.0,-20975.8933,-3375.5485836,-24351.4418836
1800,-1946.3659,-19011.9018,-3433.1756,91.19908512,0.0,-20958.2677,-3341.97651488,-24300.2442149
1801,-1967.3064,-18988.7289,-3457.2166,93.45630816,0.0,-20956.0353,-3363.76029184,-24319.7955918
1802,-1990.32,-19016.4667,-3448.2623,91.20022632,0.0,-21006.7867,-3357.06207368,-24363.8487737
1803,-1978.018,-18956.0224,-3484.0863,93.15548208,0.0,-20934.0404,-3390.93081792,-24324.9712179
1804,-1968.3611,-19080.9898,-3381.8188,91.69669224,0.0,-21049.3509,-3290.12210776,-24339.4730078
1805,-1962.702,-19021.9618,-3429.4035,93.04224048,0.0,-20984.6638,-3336.36125952,-24321.0250595
1806,-1990.9255,-19043.9586,-3439.7211,90.91276848,0.0,-21034.8841,-3348.80833152,-24383.6924315
1807,-1996.9298,-19110.7323,-3389.2623,90.24576768,0.0,-21107.6621,-3299.01653232,-24406.6786323
1808,-1972.0027,-19059.9495,-3441.9195,92.87695152,0.0,-21031.9522,-3349.04254848,-24380.9947485
1809,-1949.188,-19034.1544,-3464.343,94.72285584,0.0,-20983.3424,-3369.62014416,-24352.9625442
1810,-1992.7359,-18985.9655,-3473.9351,94.26852504,0.0,-20978.7014,-3379.66657496,-24358.367975
1811,-1953.8896,-19082.1102,-3440.2,93.08581128,0.0,-21035.9998,-3347.11418872,-24383.1139887
1812,-1976.4436,-18979.9626,-3500.7829,93.00231432,0.0,-20956.4062,-3407.78058568,-24364.1867857
1813,-1966.2169,-19058.4918,-3463.8673,90.81990144,0.0,-21024.7087,-3373.04739856,-24397.7560986
1814,-1981.2927,-18981.9928,-3506.3141,93.37059432,0.0,-20963.2855,-3412.94350568,-24376.2290057
1815,-1988.4125,-18990.3673,-3469.8181,90.22570416,0.0,-20978.7798,-3379.59239584,-24358.3721958
1816,-1988.1446,-18961.8412,-3507.1083,90.6052428,0.0,-20949.9858,-3416.5030572,-24366.4888572
1817,-1985.859,-18966.9712,-3474.9929,91.98927936,0.0,-20952.8302,-3383.00362064,-24335.8338206
1818,-1982.0194,-19003.1068,-3485.8905,92.93482296,0.0,-20985.1262,-3392.95567704,-24378.081877
1819,-1965.5298,-19098.1664,-3427.1081,92.0369268,0.0,-21063.6962,-3335.0711732,-24398.7673732
1820,-1997.0033,-19006.5918,-3446.2876,90.565794,0.0,-21003.5951,-3355.721806,-24359.316906
1821,-1983.7443,-19099.5127,-3465.1072,92.29322952,0.0,-21083.257,-3372.81397048,-24456.0709705
1822,-1992.3973,-18964.9686,-3517.7615,92.05007688,0.0,-20957.3659,-3425.71142312,-24383.0773231
1823,-1986.6555,-18932.0668,-3513.061,91.42085808,0.0,-20918.7223,-3421.64014192,-24340.3624419
1824,-1979.7682,-19016.9524,-3463.1123,91.33455096,0.0,-20996.7206,-3371.77774904,-24368.498349
1825,-2001.4336,-19012.4026,-3506.6754,90.1388916,0.0,-21013.8362,-3416.5365084,-24430.3727084
1826,-1976.596,-18944.4899,-3524.3416,92.30590008,0.0,-20921.0859,-3432.03569992,-24353.1215999
1827,-1975.8844,-19085.5219,-3443.3609,93.1366548,0.0,-21061.4063,-3350.2242452,-24411.6305452
1828,-1975.37,-18997.7895,-3480.9396,93.07118592,0.0,-20973.1595,-3387.86841408,-24361.0279141
1829,-1976.3363,-19032.0353,-3514.3503,91.8941832,0.0,-21008.3716,-3422.4561168,-24430.8277168
1830,-1957.9342,-19027.4036,-3489.6845,91.85275872,0.0,-20985.3378,-3397.83174128,-24383.1695413
1831,-1985.8183,-18953.6014,-3516.5202,92.06759304,0.0,-20939.4197,-3424.45260696,-24363.872307
1832,-1984.5019,-19002.5243,-3458.9179,92.87492184,0.0,-20987.0262,-3366.04297816,-24353.0691782
1833,-1955.2322,-19055.8537,-3504.362,94.39937496,0.0,-21011.0859,-3409.96262504,-24421.048525
1834,-1947.0319,-19006.7544,-3545.2062,91.97096112,0.0,-20953.7863,-3453.23523888,-24407.0215389
1835,-1949.9851,-19115.0031,-3478.8976,93.4153524,0.0,-21064.9882,-3385.4822476,-24450.4704476
1836,-1940.3919,-19100.7469,-3474.173,91.3116096,0.0,-21041.1388,-3382.8613904,-24424.0001904
1837,-2018.3335,-19045.327,-3489.6776,90.45020016,0.0,-21063.6605,-3399.22739984,-24462.8878998
1838,-1989.3793,-19097.2581,-3436.0596,91.95859152,0.0,-21086.6374,-3344.10100848,-24430.7384085
1839,-2004.2399,-19023.301,-3491.3766,92.10458592,0.0,-21027.5409,-3399.27201408,-24426.8129141
1840,-1985.8913,-19024.377,-3449.6189,91.06386408,0.0,-21010.2683,-3358.55503592,-24368.8233359
1841,-1979.7509,-19090.4723,-3468.9244,92.89157688,0.0,-21070.2232,-3376.03282312,-24446.2560231
1842,-1959.3396,-19053.4993,-3499.2618,92.53535184,0.0,-21012.8389,-3406.72644816,-24419.5653482
1843,-1983.4415,-19007.4651,-3519.0221,92.09412792,0.0,-20990.9066,-3426.92797208,-24417.8345721
1844,-2010.9141,-18984.8983,-3533.8234,91.76643072,0.0,-20995.8124,-3442.05696928,-24437.8693693
1845,-1969.1664,-18981.811,-3522.8421,91.8814392,0.0,-20950.9774,-3430.9606608,-24381.9380608
1846,-1982.8278,-18892.6529,-3555.7493,93.3269148,0.0,-20875.4807,-3462.4223852,-24337.9030852
1847,-1990.9605,-18977.8038,-3502.1121,93.15178992,0.0,-20968.7643,-3408.96031008,-24377.7246101
1848,-2012.6536,-18980.6305,-3496.2756,91.73797344,0.0,-20993.2841,-3404.53762656,-24397.8217266
1849,-1959.0339,-19106.4043,-3483.0584,93.93007392,0.0,-21065.4382,-3389.12832608,-24454.5665261
1850,-2010.2579,-19091.4996,-3449.2824,91.59274656,0.0,-21101.7575,-3357.68965344,-24459.4471534
1851,-1955.3305,-19023.9385,-3517.4751,92.16109728,0.0,-20979.269,-3425.31400272,-24404.5830027
1852,-1987.0285,-19094.8246,-3445.36,92.59170336,0.0,-21081.8531,-3352.76829664,-24434.6213966
1853,-1984.6845,-19099.6078,-3444.28,92.62381608,0.0,-21084.2923,-3351.65618392,-24435.9484839
1854,-1972.2929,-19014.3371,-3510.2205,93.5199288,0.0,-20986.63,-3416.7005712,-24403.3305712
1855,-1963.9947,-19052.1891,-3470.683,94.46248368,0.0,-21016.1838,-3376.22051632,-24392.4043163
1856,-1972.0569,-19070.6766,-3459.9651,91.67893056,0.0,-21042.7335,-3368.28616944,-24411.0196694
1857,-1978.8388,-19024.3848,-3542.6061,93.02722992,0.0,-21003.2236,-3449.57887008,-24452.8024701
1858,-1970.3201,-19027.6444,-3507.7142,92.76959592,0.0,-20997.9645,-3414.94460408,-24412.9091041
1859,-1969.0631,-19053.2287,-3470.9401,92.01734712,0.0,-21022.2918,-3378.92275288,-24401.2145529
1860,-1977.287,-19019.5061,-3526.0836,93.849624,0.0,-20996.7931,-3432.233976,-24429.027076
1861,-1944.7172,-19023.0231,-3496.7662,93.95243712,0.0,-20967.7403,-3402.81376288,-24370.5540629
1862,-1972.4793,-19001.9667,-3550.0306,92.106936,0.0,-20974.446,-3457.923664,-24432.369664
1863,-1957.9589,-19034.3306,-3527.8371,94.21123392,0.0,-20992.2895,-3433.62586608,-24425.9153661
1864,-1995.8815,-19005.1994,-3533.9435,91.22019984,0.0,-21001.0809,-3442.72330016,-24443.8042002
1865,-1989.2472,-18977.0182,-3540.1929,91.31552856,0.0,-20966.2654,-3448.87737144,-24415.1427714
1866,-1972.7886,-19019.7853,-3522.5978,92.30015376,0.0,-20992.5739,-3430.29764624,-24422.8715462
1867,-1991.9901,-18960.4034,-3557.4079,91.39121136,0.0,-20952.3935,-3466.01668864,-24418.4101886
1868,-1987.0417,-18955.7171,-3593.362,93.4226568,0.0,-20942.7588,-3499.9393432,-24442.6981432
1869,-1975.9686,-18794.8144,-3651.8918,93.18549024,0.0,-20770.783,-3558.70630976,-24329.4893098
1870,-1989.8299,-18850.1551,-3606.2528,94.09304664,0.0,-20839.985,-3512.15975336,-24352.1447534
1871,-1974.193,-18801.9847,-3656.4625,96.62043384,0.0,-20776.1777,-3559.84206616,-24336.0197662
1872,-1993.4964,-18884.7195,-3639.252,93.83549832,0.0,-20878.2159,-3545.41650168,-24423.6324017
1873,-1977.5722,-18781.9852,-3668.961,93.72321648,0.0,-20759.5574,-3575.23778352,-24334.7951835
1874,-1966.1008,-18890.634,-3651.9362,93.75399936,0.0,-20856.7348,-3558.18220064,-24414.9170006
1875,-1944.7881,-18915.3343,-3601.8512,93.99283632,0.0,-20860.1224,-3507.85836368,-24367.9807637
1876,-1963.9793,-18987.6797,-3597.8318,94.45746528,0.0,-20951.659,-3503.37433472,-24455.0333347
1877,-1969.0647,-19014.4474,-3530.2112,91.84402296,0.0,-20983.5121,-3438.36717704,-24421.879277
1878,-1968.6813,-18941.7923,-3577.1437,93.48522048,0.0,-20910.4736,-3483.65847952,-24394.1320795
1879,-1995.4858,-18846.9337,-3626.8432,94.5392076,0.0,-20842.4195,-3532.3039924,-24374.7234924
1880,-1981.4699,-18929.4023,-3617.2563,92.29714704,0.0,-20910.8722,-3524.95915296,-24435.831353
1881,-1981.0655,-18923.311,-3535.2172,92.85614208,0.0,-20904.3765,-3442.36105792,-24346.7375579
1882,-1987.8308,-18899.1311,-3630.688,92.85665112,0.0,-20886.9619,-3537.83134888,-24424.7932489
1883,-1963.7336,-18928.8521,-3591.8872,96.19450416,0.0,-20892.5857,-3495.69269584,-24388.2783958
1884,-1952.449,-19006.1706,-3596.0464,95.13978048,0.0,-20958.6196,-3500.90661952,-24459.5262195
1885,-1965.3059,-18849.9119,-3620.4294,94.92412464,0.0,-20815.2178,-3525.50527536,-24340.7230754
1886,-2005.4497,-18829.8876,-3635.5234,93.48118776,0.0,-20835.3373,-3542.04221224,-24377.3795122
1887,-1929.9718,-18970.4143,-3575.9099,95.60659104,0.0,-20900.3861,-3480.30330896,-24380.689409
1888,-1964.9427,-18949.5965,-3595.8336,94.3494624,0.0,-20914.5392,-3501.4841376,-24416.0233376
1889,-1969.1959,-18967.7004,-3581.4079,93.0759264,0.0,-20936.8963,-3488.3319736,-24425.2282736
1890,-1961.7195,-18950.5462,-3583.9272,94.97207304,0.0,-20912.2657,-3488.95512696,-24401.220827
1891,-1962.2605,-18956.7826,-3586.0298,93.60693576,0.0,-20919.0431,-3492.42286424,-24411.4659642
1892,-1993.0523,-18979.7598,-3573.4055,94.10501736,0.0,-20972.8121,-3479.30048264,-24452.1125826
1893,-1996.5819,-19014.6812,-3533.6696,93.56024736,0.0,-21011.2631,-3440.10935264,-24451.3724526
1894,-1962.7349,-18964.0373,-3592.8141,94.13079552,0.0,-20926.7722,-3498.68330448,-24425.4555045
1895,-1976.7701,-18884.6551,-3624.8704,94.71805056,0.0,-20861.4252,-3530.15234944,-24391.5775494
1896,-1954.9963,-18820.1168,-3629.9076,94.0525452,0.0,-20775.1131,-3535.8550548,-24310.9681548
1897,-1961.9844,-18921.8843,-3604.1292,95.14831248,0.0,-20883.8687,-3508.98088752,-24392.8495875
1898,-1953.2468,-18854.9389,-3662.3074,95.859342,0.0,-20808.1857,-3566.448058,-24374.633758
1899,-1973.0046,-18851.5532,-3665.728,95.40801216,0.0,-20824.5578,-3570.31998784,-24394.8777878
1900,-1968.0945,-18932.8451,-3617.0275,93.58082496,0.0,-20900.9396,-3523.44667504,-24424.386275
1901,-1961.8056,-18976.7427,-3552.8744,94.07500848,0.0,-20938.5483,-3458.79939152,-24397.3476915
1902,-1961.1294,-18899.7775,-3621.6974,93.70526472,0.0,-20860.9069,-3527.99213528,-24388.8990353
1903,-1990.1732,-18864.5982,-3635.4095,93.6325764,0.0,-20854.7714,-3541.7769236,-24396.5483236
1904,-1970.9779,-18816.2063,-3600.7794,92.7942012,0.0,-20787.1842,-3507.9851988,-24295.1693988
1905,-1982.2856,-18750.6887,-3713.0955,93.10243176,0.0,-20732.9743,-3619.99306824,-24352.9673682
1906,-1997.3537,-18839.0915,-3623.0486,92.25494928,0.0,-20836.4452,-3530.79365072,-24367.2388507
1907,-1987.2463,-18867.0913,-3668.9185,92.8439388,0.0,-20854.3376,-3576.0745612,-24430.4121612
1908,-1969.7929,-18776.1256,-3670.9513,93.52010952,0.0,-20745.9185,-3577.43119048,-24323.3496905
1909,-1983.5609,-18857.1815,-3656.6062,93.94852104,0.0,-20840.7424,-3562.65767896,-24403.400079
1910,-1970.9484,-18913.1895,-3618.4383,93.13181208,0.0,-20884.1379,-3525.30648792,-24409.4443879
1911,-1996.2381,-18895.8217,-3641.5279,92.5497612,0.0,-20892.0598,-3548.9781388,-24441.0379388
1912,-1956.9519,-18868.1047,-3639.0545,92.1828924,0.0,-20825.0566,-3546.8716076,-24371.9282076
1913,-1959.4483,-18972.8951,-3592.6152,90.742194,0.0,-20932.3434,-3501.873006,-24434.216406
1914,-1954.7854,-18938.675,-3557.4081,91.76382504,0.0,-20893.4604,-3465.64427496,-24359.104675
1915,-1994.1735,-18965.1483,-3554.9183,91.66635576,0.0,-20959.3218,-3463.25194424,-24422.5737442
1916,-1983.8724,-18939.5701,-3590.7851,92.2946472,0.0,-20923.4425,-3498.4904528,-24421.9329528
1917,-1964.7576,-18958.4468,-3599.7521,91.7320716,0.0,-20923.2044,-3508.0200284,-24431.2244284
1918,-1966.2649,-18825.2883,-3697.4184,95.35137624,0.0,-20791.5532,-3602.06702376,-24393.6202238
1919,-2004.9847,-18891.4162,-3603.908,93.72074832,0.0,-20896.4009,-3510.18725168,-24406.5881517
1920,-1958.3647,-18859.7192,-3607.5067,92.8747584,0.0,-20818.0839,-3514.6319416,-24332.7158416
1921,-1985.2634,-18949.188,-3629.8881,92.41564608,0.0,-20934.4514,-3537.47245392,-24471.9238539
1922,-1957.6442,-18877.3799,-3612.1234,93.30057216,0.0,-20835.0241,-3518.82282784,-24353.8469278
1923,-1990.6748,-18892.1722,-3602.3835,92.30093928,0.0,-20882.847,-3510.08256072,-24392.9295607
1924,-1986.0427,-18873.2789,-3611.7351,93.1680396,0.0,-20859.3216,-3518.5670604,-24377.8886604
1925,-1980.5515,-18861.2959,-3606.6468,93.67460568,0.0,-20841.8474,-3512.97219432,-24354.8195943
1926,-2005.588,-18870.4375,-3623.8478,92.28604248,0.0,-20876.0255,-3531.56175752,-24407.5872575
1927,-2012.1417,-18882.0023,-3634.299,90.78448536,0.0,-20894.144,-3543.51451464,-24437.6585146
1928,-1971.1291,-18845.0017,-3642.876,91.80100296,0.0,-20816.1308,-3551.07499704,-24367.205797
1929,-1992.074,-18972.8417,-3615.9075,92.30404896,0.0,-20964.9157,-3523.60345104,-24488.519151
1930,-1959.628,-18870.2825,-3616.4771,93.72754656,0.0,-20829.9105,-3522.74955344,-24352.6600534
1931,-1977.9913,-18842.3587,-3636.2905,92.8431144,0.0,-20820.35,-3543.4473856,-24363.7973856
1932,-1976.1733,-18854.7771,-3640.1684,92.93379696,0.0,-20830.9504,-3547.23460304,-24378.185003
1933,-1956.9127,-18867.0133,-3669.996,93.61171944,0.0,-20823.926,-3576.38428056,-24400.3102806
1934,-1981.643,-18846.5212,-3659.9472,91.18533528,0.0,-20828.1642,-3568.76186472,-24396.9260647
1935,-2014.3864,-18839.2009,-3660.2124,91.30196664,0.0,-20853.5873,-3568.91043336,-24422.4977334
1936,-1978.4154,-18939.6837,-3562.7009,91.11083544,0.0,-20918.0991,-3471.59006456,-24389.6891646
1937,-1997.5828,-18841.2747,-3637.7086,92.6117784,0.0,-20838.8575,-3545.0968216,-24383.9543216
1938,-1992.6948,-18895.2046,-3622.1178,93.04538688,0.0,-20887.8994,-3529.07241312,-24416.9718131
1939,-1952.9511,-18879.14,-3625.269,94.08369816,0.0,-20832.0911,-3531.18530184,-24363.2764018
1940,-1979.5389,-18902.34,-3613.9022,91.78902576,0.0,-20881.8789,-3522.11317424,-24403.9920742
1941,-1963.1161,-18923.7328,-3598.5388,92.4061464,0.0,-20886.8489,-3506.1326536,-24392.9815536
1942,-1971.7629,-18907.1229,-3622.6986,91.22352984,0.0,-20878.8858,-3531.47507016,-24410.3608702
1943,-1989.2606,-18910.1098,-3627.9819,91.32718104,0.0,-20899.3704,-3536.65471896,-24436.025119
1944,-1969.2743,-18865.8126,-3655.3258,92.2291416,0.0,-20835.0869,-3563.0966584,-24398.1835584
1945,-2022.9967,-18879.7179,-3605.2081,91.50087744,0.0,-20902.7146,-3513.70722256,-24416.4218226
1946,-2004.4907,-18852.3421,-3610.1854,92.25161568,0.0,-20856.8328,-3517.93378432,-24374.7665843
1947,-1976.6052,-18981.8018,-3532.3002,91.86799032,0.0,-20958.407,-3440.43220968,-24398.8392097
1948,-1980.3522,-18960.8843,-3525.5361,91.49098464,0.0,-20941.2365,-3434.04511536,-24375.2816154
1949,-2011.4944,-18886.0239,-3594.5037,90.07202232,0.0,-20897.5183,-3504.43167768,-24401.9499777
1950,-1993.7982,-18976.6335,-3565.6474,91.63412928,0.0,-20970.4317,-3474.01327072,-24444.4449707
1951,-1988.7712,-18916.1099,-3585.3556,91.709658,0.0,-20904.8811,-3493.645942,-24398.527042
1952,-1966.2161,-18849.5776,-3607.4193,92.2456584,0.0,-20815.7937,-3515.1736416,-24330.9673416
1953,-1963.9342,-18922.1185,-3561.137,92.31894288,0.0,-20886.0527,-3468.81805712,-24354.8707571
1954,-1991.4318,-18853.0705,-3647.7296,93.7820052,0.0,-20844.5023,-3553.9475948,-24398.4498948
1955,-1943.066,-18931.259,-3600.5305,94.32246384,0.0,-20874.325,-3506.20803616,-24380.5330362
1956,-1977.142,-18903.0249,-3608.081,91.96535088,0.0,-20880.1669,-3516.11564912,-24396.2825491
1957,-1943.03,-18911.9146,-3597.1712,92.53368432,0.0,-20854.9446,-3504.63751568,-24359.5821157
1958,-1961.5413,-18802.2914,-3654.2662,93.50741304,0.0,-20763.8327,-3560.75878696,-24324.591487
1959,-1980.7975,-18822.062,-3684.1696,92.39531688,0.0,-20802.8595,-3591.77428312,-24394.6337831
1960,-1989.6503,-18870.0253,-3625.3678,94.70283696,0.0,-20859.6756,-3530.66496304,-24390.340563
1961,-1985.6081,-18824.0891,-3639.5052,94.15849896,0.0,-20809.6972,-3545.34670104,-24355.043901
1962,-1998.1473,-18788.9794,-3668.9412,92.76960672,0.0,-20787.1267,-3576.17159328,-24363.2982933
1963,-1989.8769,-18884.0226,-3556.9903,90.13849416,0.0,-20873.8995,-3466.85180584,-24340.7513058
1964,-1983.7675,-18893.1703,-3605.5559,91.60120008,0.0,-20876.9378,-3513.95469992,-24390.8924999
1965,-2005.3113,-18865.6068,-3616.2683,90.73906272,0.0,-20870.9181,-3525.52923728,-24396.4473373
1966,-2000.1897,-18831.4874,-3625.2918,93.5054028,0.0,-20831.6771,-3531.7863972,-24363.4634972
1967,-2014.8166,-18801.1535,-3659.0381,92.46640176,0.0,-20815.9701,-3566.57169824,-24382.5417982
1968,-1977.678,-18876.3315,-3625.0892,92.71377504,0.0,-20854.0095,-3532.37542496,-24386.384925
1969,-1953.4907,-18888.8381,-3604.8167,93.42458064,0.0,-20842.3288,-3511.39211936,-24353.7209194
1970,-2012.7293,-18823.1507,-3624.5905,92.36223576,0.0,-20835.88,-3532.22826424,-24368.1082642
1971,-1978.2973,-18863.2109,-3604.8226,94.68765648,0.0,-20841.5082,-3510.13494352,-24351.6431435
1972,-1988.7564,-18918.0652,-3578.3696,92.67789384,0.0,-20906.8216,-3485.69170616,-24392.5133062
1973,-1975.8414,-18877.3222,-3579.9681,92.7617832,0.0,-20853.1636,-3487.2063168,-24340.3699168
1974,-1979.529,-18792.8753,-3628.0038,93.72434328,0.0,-20772.4043,-3534.27945672,-24306.6837567
1975,-1987.2196,-18904.0528,-3588.7981,93.69809712,0.0,-20891.2724,-3495.10000288,-24386.3724029
1976,-1976.6456,-18870.3868,-3617.6611,93.9732084,0.0,-20847.0324,-3523.6878916,-24370.7202916
1977,-1969.7209,-18894.0623,-3631.1745,92.66394312,0.0,-20863.7832,-3538.51055688,-24402.2937569
1978,-2006.8025,-18906.6884,-3595.2924,90.2395764,0.0,-20913.4909,-3505.0528236,-24418.5437236
1979,-2023.5509,-18942.2773,-3552.4559,92.27837232,0.0,-20965.8282,-3460.17752768,-24426.0057277
1980,-1989.3064,-18932.2089,-3587.9908,90.1913868,0.0,-20921.5153,-3497.7994132,-24419.3147132
1981,-1992.8593,-18955.3312,-3542.4979,92.08847016,0.0,-20948.1905,-3450.40942984,-24398.5999298
1982,-1964.3759,-19010.607,-3530.1167,91.44447552,0.0,-20974.9829,-3438.67222448,-24413.6551245
1983,-1969.0931,-18986.7645,-3571.0878,93.04925904,0.0,-20955.8576,-3478.03854096,-24433.896141
1984,-1977.1585,-18929.7913,-3627.9204,92.86589376,0.0,-20906.9498,-3535.05450624,-24442.0043062
1985,-1993.1349,-18867.6316,-3597.221,93.77948736,0.0,-20860.7665,-3503.44151264,-24364.2080126
1986,-1964.8813,-18859.9711,-3628.5321,94.00153248,0.0,-20824.8524,-3534.53056752,-24359.3829675
1987,-1943.8703,-18910.667,-3557.932,93.46831704,0.0,-20854.5373,-3464.46368296,-24319.000983
1988,-1956.37,-18908.3195,-3604.1853,93.43453392,0.0,-20864.6895,-3510.75076608,-24375.4402661
1989,-1984.5422,-18944.4893,-3599.2896,93.16545552,0.0,-20929.0315,-3506.12414448,-24435.1556445
1990,-1953.1274,-18905.7375,-3616.2538,94.79745792,0.0,-20858.8649,-3521.45634208,-24380.3212421
1991,-1954.7934,-18864.2327,-3639.8713,92.9733444,0.0,-20819.0261,-3546.8979556,-24365.9240556
1992,-1983.5504,-18942.5695,-3561.1283,91.93164696,0.0,-20926.1199,-3469.19665304,-24395.316553
1993,-1984.6579,-18932.8949,-3607.9183,91.84750416,0.0,-20917.5528,-3516.07079584,-24433.6235958
1994,-1967.8889,-18918.9932,-3603.5524,93.26480904,0.0,-20886.8821,-3510.28759096,-24397.169691
